ts_iso,pid,rss_kb,vsz_kb,cpu_pct,cpu_user_jiffies,cpu_sys_jiffies,fd_count,thread_count,io_read_bytes,io_write_bytes
2026-05-21T12:18:51Z,18314,97264,10114728,0.1,157,92,24,11,31911936,2666496
2026-05-21T12:18:56Z,18314,97264,10114728,0.1,157,92,24,11,31911936,2666496
2026-05-21T12:19:02Z,18314,98156,10114728,0.1,160,94,28,11,36470784,2670592
2026-05-21T12:19:07Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:19:12Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:19:18Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:19:23Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:19:28Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:19:33Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:19:39Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:19:44Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:19:49Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:19:55Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:00Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:05Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:10Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:16Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:21Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:26Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:32Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:37Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:42Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:47Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:53Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:20:58Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:03Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:09Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:14Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:19Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:25Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:30Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:35Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:40Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:46Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:51Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:21:56Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:02Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:07Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:12Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:18Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:23Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:28Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:33Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:39Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:44Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:49Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:22:55Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:23:00Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:23:05Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:23:11Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:23:16Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:23:21Z,18314,98180,10116008,0.1,162,95,21,11,36470784,2670592
2026-05-21T12:23:26Z,18314,99040,10116008,0.1,163,98,24,11,36470784,2670592
2026-05-21T12:23:32Z,18314,99040,10116008,0.1,163,98,24,11,36470784,2670592
2026-05-21T12:23:37Z,18314,99264,10116008,0.1,167,100,28,11,41029632,2674688
2026-05-21T12:23:42Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:23:48Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:23:53Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:23:58Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:04Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:09Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:14Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:19Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:25Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:30Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:35Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:41Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:46Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:51Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:24:57Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:02Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:07Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:12Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:18Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:23Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:28Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:34Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:39Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:44Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:50Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:25:55Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:00Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:05Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:11Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:16Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:21Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:27Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:32Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:37Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:43Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:48Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:53Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:26:58Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:04Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:09Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:14Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:20Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:25Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:30Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:35Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:41Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:46Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:51Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:27:57Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:28:02Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:28:07Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:28:13Z,18314,99276,10116008,0.1,169,100,21,11,41029632,2674688
2026-05-21T12:28:18Z,18314,99276,10116008,0.0,169,100,21,11,41029632,2674688
2026-05-21T12:28:23Z,18314,99276,10116008,0.0,169,100,21,11,41029632,2674688
2026-05-21T12:28:29Z,18314,99404,10116008,0.1,170,103,24,11,41029632,2674688
2026-05-21T12:28:34Z,18314,99404,10116008,0.1,170,103,24,11,41029632,2674688
2026-05-21T12:28:39Z,18314,99424,10116008,0.1,173,107,22,11,45588480,2678784
2026-05-21T12:28:44Z,18314,99424,10116008,0.1,174,107,21,11,45588480,2678784
2026-05-21T12:28:50Z,18314,99424,10116008,0.1,174,107,21,11,45588480,2678784
