ts_iso,pid,rss_kb,vsz_kb,cpu_pct,cpu_user_jiffies,cpu_sys_jiffies,fd_count,thread_count,io_read_bytes,io_write_bytes
2026-05-21T12:18:51Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:18:56Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:01Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:06Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:11Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:16Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:21Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:27Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:32Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:37Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:42Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:47Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:52Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:19:57Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:02Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:08Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:13Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:18Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:23Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:28Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:33Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:38Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:44Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:49Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:54Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:20:59Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:04Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:09Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:14Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:20Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:25Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:30Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:35Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:40Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:45Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:50Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:21:56Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:01Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:06Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:11Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:16Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:21Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:26Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:32Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:37Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:42Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:47Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:52Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:22:57Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:23:02Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:23:08Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:23:13Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:23:18Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:23:23Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:23:28Z,3859132,72036,11807932,0.0,93,40,21,11,6291456,2722
2026-05-21T12:23:33Z,3859132,72864,11808444,0.0,96,43,21,11,6291456,2722
2026-05-21T12:23:38Z,3859132,72616,11808444,0.0,109,52,22,11,7077888,3084
2026-05-21T12:23:44Z,3859132,72624,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:23:49Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:23:54Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:23:59Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:04Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:09Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:14Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:19Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:25Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:30Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:35Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:40Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:45Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:50Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:24:55Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:01Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:06Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:11Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:16Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:21Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:26Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:31Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:37Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:42Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:47Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:52Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:25:57Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:02Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:07Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:13Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:18Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:23Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:28Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:33Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:38Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:43Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:49Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:54Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:26:59Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:27:04Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:27:09Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
2026-05-21T12:27:14Z,3859132,72628,11808444,0.0,109,52,21,11,7077888,3084
