ts_iso,pid,rss_kb,vsz_kb,cpu_pct,cpu_user_jiffies,cpu_sys_jiffies,fd_count,thread_count,io_read_bytes,io_write_bytes
2026-05-21T12:49:16Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:49:21Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:49:26Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:49:31Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:49:36Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:49:41Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:49:46Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:49:51Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:49:56Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:01Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:06Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:11Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:16Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:21Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:26Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:31Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:36Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:41Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:46Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:51Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:50:56Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:51:01Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:51:06Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:51:12Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:51:17Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:51:22Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:51:27Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:51:32Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
2026-05-21T12:51:37Z,3891316,65468,11803056,0.1,64,19,21,11,2359296,912
