ts_iso,pid,rss_kb,vsz_kb,cpu_pct,cpu_user_jiffies,cpu_sys_jiffies,fd_count,thread_count,io_read_bytes,io_write_bytes
2026-05-21T12:49:10Z,93460,97628,10109024,0.0,28,9,24,11,0,8192
2026-05-21T12:49:15Z,93460,97628,10109024,0.0,28,9,24,11,0,8192
2026-05-21T12:49:20Z,93460,98116,10109536,0.0,31,13,22,11,0,12288
2026-05-21T12:49:25Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:49:30Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:49:35Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:49:40Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:49:45Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:49:50Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:49:55Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:00Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:05Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:10Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:15Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:20Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:25Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:30Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:35Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:40Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:45Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:51Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:50:56Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:01Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:06Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:11Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:16Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:21Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:26Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:31Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:36Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:41Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:46Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:51Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:51:56Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:01Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:06Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:11Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:16Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:21Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:26Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:31Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:36Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:41Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:46Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:51Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:52:56Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:01Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:06Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:11Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:16Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:21Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:26Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:31Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:36Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:41Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:46Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:51Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:53:56Z,93460,98116,10109536,0.0,31,13,21,11,0,12288
2026-05-21T12:54:02Z,93460,98288,10109792,0.0,31,14,24,11,0,12288
2026-05-21T12:54:07Z,93460,98288,10109792,0.0,31,14,24,11,0,12288
2026-05-21T12:54:12Z,93460,98764,10110304,0.0,32,14,24,11,0,12288
2026-05-21T12:54:17Z,93460,98764,10110304,0.0,32,14,24,11,0,12288
2026-05-21T12:54:22Z,93460,99292,10110560,0.0,34,17,22,11,0,16384
2026-05-21T12:54:27Z,93460,99296,10110560,0.0,34,17,21,11,0,16384
2026-05-21T12:54:32Z,93460,99300,10110560,0.0,34,17,21,11,0,16384
2026-05-21T12:54:37Z,93460,99300,10110560,0.0,34,17,21,11,0,16384
2026-05-21T12:54:42Z,93460,99300,10110560,0.0,34,17,21,11,0,16384
2026-05-21T12:54:47Z,93460,99300,10110560,0.0,34,17,21,11,0,16384
2026-05-21T12:54:52Z,93460,99300,10110560,0.0,34,17,21,11,0,16384
