ts_iso,pid,rss_kb,vsz_kb,cpu_pct,cpu_user_jiffies,cpu_sys_jiffies,fd_count,thread_count,io_read_bytes,io_write_bytes
2026-05-21T12:39:11Z,3891316,67288,11801776,5.6,49,8,21,11,786432,188
2026-05-21T12:39:16Z,3891316,67288,11801776,3.7,49,8,21,11,786432,188
2026-05-21T12:39:21Z,3891316,67288,11801776,2.8,49,8,21,11,786432,188
2026-05-21T12:39:26Z,3891316,67288,11801776,2.2,49,8,21,11,786432,188
2026-05-21T12:39:31Z,3891316,67288,11801776,1.8,49,8,21,11,786432,188
2026-05-21T12:39:36Z,3891316,67288,11801776,1.6,49,8,21,11,786432,188
2026-05-21T12:39:41Z,3891316,67288,11801776,1.4,49,8,21,11,786432,188
2026-05-21T12:39:46Z,3891316,67288,11801776,1.2,49,8,21,11,786432,188
2026-05-21T12:39:51Z,3891316,67288,11801776,1.1,49,8,21,11,786432,188
2026-05-21T12:39:56Z,3891316,67288,11801776,1.0,49,8,21,11,786432,188
2026-05-21T12:40:02Z,3891316,67288,11801776,0.9,49,8,21,11,786432,188
2026-05-21T12:40:07Z,3891316,67288,11801776,0.8,49,8,21,11,786432,188
2026-05-21T12:40:12Z,3891316,67288,11801776,0.8,49,8,21,11,786432,188
2026-05-21T12:40:17Z,3891316,67288,11801776,0.7,49,8,21,11,786432,188
2026-05-21T12:40:22Z,3891316,67288,11801776,0.7,49,8,21,11,786432,188
2026-05-21T12:40:27Z,3891316,67288,11801776,0.6,49,8,21,11,786432,188
2026-05-21T12:40:32Z,3891316,67288,11801776,0.6,49,8,21,11,786432,188
2026-05-21T12:40:37Z,3891316,67288,11801776,0.5,49,8,21,11,786432,188
2026-05-21T12:40:42Z,3891316,67288,11801776,0.5,49,8,21,11,786432,188
2026-05-21T12:40:47Z,3891316,67288,11801776,0.5,49,8,21,11,786432,188
2026-05-21T12:40:52Z,3891316,67288,11801776,0.5,49,8,21,11,786432,188
2026-05-21T12:40:57Z,3891316,67288,11801776,0.4,49,8,21,11,786432,188
2026-05-21T12:41:02Z,3891316,67288,11801776,0.4,49,8,21,11,786432,188
2026-05-21T12:41:07Z,3891316,67288,11801776,0.4,49,9,21,11,786432,188
2026-05-21T12:41:12Z,3891316,67288,11801776,0.4,49,9,21,11,786432,188
2026-05-21T12:41:17Z,3891316,67288,11801776,0.4,49,9,21,11,786432,188
2026-05-21T12:41:22Z,3891316,67288,11801776,0.4,49,9,21,11,786432,188
2026-05-21T12:41:27Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:41:32Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:41:37Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:41:42Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:41:47Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:41:52Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:41:57Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:42:02Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:42:07Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:42:12Z,3891316,67288,11801776,0.3,49,9,21,11,786432,188
2026-05-21T12:42:17Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:42:22Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:42:28Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:42:33Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:42:38Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:42:43Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:42:48Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:42:53Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:42:58Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:03Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:08Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:13Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:18Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:23Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:28Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:33Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:38Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:43Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:48Z,3891316,67288,11801776,0.2,49,9,21,11,786432,188
2026-05-21T12:43:53Z,3891316,67288,11801776,0.1,49,9,21,11,786432,188
2026-05-21T12:43:58Z,3891316,67288,11801776,0.1,49,9,21,11,786432,188
2026-05-21T12:44:03Z,3891316,68056,11802544,0.2,56,13,22,11,1572864,550
2026-05-21T12:44:08Z,3891316,68072,11802544,0.2,56,13,21,11,1572864,550
2026-05-21T12:44:13Z,3891316,68080,11802544,0.2,56,13,21,11,1572864,550
2026-05-21T12:44:18Z,3891316,68080,11802544,0.2,56,13,21,11,1572864,550
2026-05-21T12:44:23Z,3891316,68080,11802544,0.2,56,13,21,11,1572864,550
2026-05-21T12:44:28Z,3891316,68080,11802544,0.2,56,13,21,11,1572864,550
