ts_iso,pid,rss_kb,vsz_kb,cpu_pct,cpu_user_jiffies,cpu_sys_jiffies,fd_count,thread_count,io_read_bytes,io_write_bytes
2026-05-21T11:48:06Z,71443,90516,10105904,0.1,25,8,21,11,0,4096
2026-05-21T11:48:11Z,71443,90516,10105904,0.1,25,8,21,11,0,4096
2026-05-21T11:48:16Z,71443,90516,10105904,0.1,25,8,21,11,0,4096
2026-05-21T11:48:21Z,71443,90516,10105904,0.1,25,8,21,11,0,4096
2026-05-21T11:48:26Z,71443,90516,10105904,0.1,25,8,21,11,0,4096
2026-05-21T11:48:31Z,71443,91536,10106928,0.1,25,9,24,11,0,4096
2026-05-21T11:48:36Z,71443,91828,10106928,0.1,26,10,24,11,0,4096
2026-05-21T11:48:41Z,71443,92272,10106928,0.1,26,10,24,11,0,4096
2026-05-21T11:48:46Z,71443,93044,10107184,0.1,29,12,22,11,0,8192
2026-05-21T11:48:51Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:48:56Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:01Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:06Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:11Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:16Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:21Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:26Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:31Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:36Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:41Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:46Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:51Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:49:56Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:50:01Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:50:06Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:50:12Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:50:17Z,71443,93044,10107184,0.1,29,12,21,11,0,8192
2026-05-21T11:50:22Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:50:27Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:50:32Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:50:37Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:50:42Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:50:47Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:50:52Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:50:57Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:02Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:07Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:12Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:17Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:22Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:27Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:32Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:37Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:42Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:47Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:52Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
2026-05-21T11:51:57Z,71443,93044,10107184,0.0,29,12,21,11,0,8192
