ts_iso,pid,rss_kb,vsz_kb,cpu_pct,cpu_user_jiffies,cpu_sys_jiffies,fd_count,thread_count,io_read_bytes,io_write_bytes
2026-05-21T11:48:06Z,324680,85236,10039548,0.1,38,7,21,11,524288,4096
2026-05-21T11:48:11Z,324680,85236,10039548,0.1,38,7,21,11,524288,4096
2026-05-21T11:48:16Z,324680,85236,10039548,0.1,38,7,21,11,524288,4096
2026-05-21T11:48:21Z,324680,85236,10039548,0.1,38,7,21,11,524288,4096
2026-05-21T11:48:26Z,324680,86396,10040572,0.1,40,9,24,11,524288,4096
2026-05-21T11:48:31Z,324680,87268,10040828,0.1,40,9,24,11,524288,4096
2026-05-21T11:48:36Z,324680,87556,10040828,0.1,41,9,24,11,524288,4096
2026-05-21T11:48:41Z,324680,88112,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:48:46Z,324680,88112,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:48:51Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:48:56Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:02Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:07Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:12Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:17Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:22Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:27Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:32Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:37Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:42Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:47Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:52Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:49:57Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:02Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:07Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:12Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:17Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:22Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:27Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:32Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:37Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:42Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:47Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:52Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:50:58Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:03Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:08Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:13Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:18Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:23Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:28Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:33Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:38Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:43Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:48Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:53Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:51:58Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:52:03Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:52:08Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:52:13Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:52:18Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:52:23Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:52:28Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:52:33Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:52:38Z,324680,88120,10106876,0.1,44,12,21,11,1048576,8192
2026-05-21T11:52:43Z,324680,88120,10106876,0.0,44,12,21,11,1048576,8192
2026-05-21T11:52:48Z,324680,88120,10106876,0.0,44,12,21,11,1048576,8192
2026-05-21T11:52:54Z,324680,88120,10106876,0.0,44,12,21,11,1048576,8192
2026-05-21T11:52:59Z,324680,88120,10106876,0.0,44,12,21,11,1048576,8192
2026-05-21T11:53:04Z,324680,88120,10106876,0.0,44,12,21,11,1048576,8192
2026-05-21T11:53:09Z,324680,88120,10106876,0.0,44,12,21,11,1048576,8192
2026-05-21T11:53:14Z,324680,88120,10106876,0.0,44,12,21,11,1048576,8192
2026-05-21T11:53:19Z,324680,88120,10106876,0.0,44,12,21,11,1048576,8192
2026-05-21T11:53:24Z,324680,88644,10106876,0.0,46,13,24,11,1048576,8192
2026-05-21T11:53:29Z,324680,88852,10107388,0.0,46,13,24,11,1048576,8192
2026-05-21T11:53:34Z,324680,89472,10107388,0.0,47,13,24,11,1048576,8192
2026-05-21T11:53:39Z,324680,89852,10107900,0.1,51,16,22,11,1572864,12288
