ts_iso,pid,rss_kb,vsz_kb,cpu_pct,cpu_user_jiffies,cpu_sys_jiffies,fd_count,thread_count,io_read_bytes,io_write_bytes
2026-05-21T11:48:06Z,33175,88724,10105076,0.1,26,9,18,11,0,241664
2026-05-21T11:48:11Z,33175,88724,10105076,0.1,26,9,18,11,0,241664
2026-05-21T11:48:16Z,33175,88724,10105076,0.1,26,9,18,11,0,241664
2026-05-21T11:48:21Z,33175,88724,10105076,0.1,26,9,18,11,0,241664
2026-05-21T11:48:26Z,33175,88724,10105076,0.1,26,9,18,11,0,241664
2026-05-21T11:48:31Z,33175,90468,10106612,0.1,26,11,21,11,0,241664
2026-05-21T11:48:36Z,33175,91124,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:48:41Z,33175,91124,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:48:46Z,33175,91132,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:48:51Z,33175,91132,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:48:57Z,33175,91132,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:02Z,33175,91132,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:07Z,33175,91132,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:12Z,33175,91132,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:17Z,33175,91132,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:22Z,33175,91132,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:27Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:32Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:37Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:42Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:47Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:52Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:49:57Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:50:02Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:50:07Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:50:12Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:50:17Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:50:22Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:50:27Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:50:32Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:50:37Z,33175,91296,10106868,0.1,29,14,18,11,0,401408
2026-05-21T11:50:42Z,33175,91296,10106868,0.0,29,14,18,11,0,401408
2026-05-21T11:50:47Z,33175,91296,10106868,0.0,29,14,18,11,0,401408
2026-05-21T11:50:52Z,33175,91296,10106868,0.0,29,14,18,11,0,401408
