ts_iso,pid,rss_kb,vsz_kb,cpu_pct,cpu_user_jiffies,cpu_sys_jiffies,fd_count,thread_count,io_read_bytes,io_write_bytes
2026-05-21T11:48:06Z,3859132,62620,11801276,0.2,51,8,21,11,786432,188
2026-05-21T11:48:11Z,3859132,62620,11801276,0.2,51,8,21,11,786432,188
2026-05-21T11:48:16Z,3859132,62620,11801276,0.2,51,8,21,11,786432,188
2026-05-21T11:48:21Z,3859132,62620,11801276,0.2,51,8,21,11,786432,188
2026-05-21T11:48:26Z,3859132,62620,11801276,0.2,51,8,21,11,786432,188
2026-05-21T11:48:31Z,3859132,62620,11801276,0.1,51,8,21,11,786432,188
2026-05-21T11:48:36Z,3859132,63968,11802300,0.2,57,12,22,11,1572864,550
2026-05-21T11:48:41Z,3859132,63980,11802300,0.2,57,12,21,11,1572864,550
2026-05-21T11:48:46Z,3859132,63984,11802300,0.2,57,12,21,11,1572864,550
2026-05-21T11:48:51Z,3859132,63984,11802300,0.2,57,12,21,11,1572864,550
2026-05-21T11:48:56Z,3859132,63984,11802300,0.2,57,12,21,11,1572864,550
2026-05-21T11:49:01Z,3859132,63984,11802300,0.2,57,12,21,11,1572864,550
2026-05-21T11:49:06Z,3859132,63984,11802300,0.2,57,12,21,11,1572864,550
2026-05-21T11:49:11Z,3859132,63984,11802300,0.2,57,12,21,11,1572864,550
2026-05-21T11:49:16Z,3859132,63984,11802300,0.2,57,12,21,11,1572864,550
2026-05-21T11:49:21Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:49:26Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:49:31Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:49:36Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:49:41Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:49:46Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:49:51Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:49:56Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:01Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:07Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:12Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:17Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:22Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:27Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:32Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:37Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:42Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:47Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:52Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:50:57Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:02Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:07Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:12Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:17Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:22Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:27Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:32Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:37Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:42Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:47Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:52Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:51:57Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:02Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:07Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:12Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:17Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:22Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:28Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:33Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:38Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:43Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:48Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:53Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:52:58Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:53:03Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:53:08Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:53:13Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:53:18Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:53:23Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:53:28Z,3859132,63984,11802300,0.1,57,12,21,11,1572864,550
2026-05-21T11:53:33Z,3859132,65264,11802556,0.1,59,14,21,11,1572864,550
2026-05-21T11:53:38Z,3859132,66496,11803324,0.1,64,17,22,11,2359296,912
2026-05-21T11:53:43Z,3859132,66500,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:53:48Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:53:53Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:53:58Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:03Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:08Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:13Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:18Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:23Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:28Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:33Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:38Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:43Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:49Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
2026-05-21T11:54:54Z,3859132,66512,11803324,0.1,64,17,21,11,2359296,912
